data1,data2,output
2.0759090589877545,7.647930695327275,1
3.731798269852135,9.13127857122338,1
-7.710247238681898,-3.1480245756376117,0
-2.3232223391004103,-7.888487155610733,0
-0.8752698208891587,-6.2330625342109975,0
-2.618939564781668,0.009897901532276876,0
-7.579499990296139,5.864593565466443,1
-1.621044196250491,-6.996927116322496,0
5.023560956168362,3.194630645215142,0
-8.579846709334891,-3.5284479192097624,0
-8.39639971836193,-3.1759585521569296,0
-2.9045741632803157,3.238354603158527,1
8.834514232378503,-0.6600116093355961,1
3.371452934458281,6.240665860519879,1
3.5733991334512964,-6.881629806743459,0
-2.7616001832427006,5.798965395340769,1
1.873215824170769,-8.715295038851583,0
-9.797376319445132,-6.1189223950879,0
2.721920928190844,3.122994290063307,0
8.265738951524735,7.0985131302214235,1
2.2514693668963837,-4.946407445213019,0
7.473971869326903,-3.4561678834217417,1
4.479461109321877,0.7424149657347989,0
-7.5888316719261955,-5.7685438702139535,0
8.049066145716836,6.223125231750114,1
-8.671123112884501,5.472732900115215,1
0.6793494509552751,-7.094165760684367,0
-7.157257524130847,-0.7234053636673572,1
-9.765867785381918,5.496555333092427,1
-1.55931479744722,-3.253409377931704,0
-4.099185846916875,2.662136454354634,1
-0.27999012404793966,-8.995737570848545,0
1.5439977346910165,2.17377521058636,0
-9.125218553821053,-6.946940399987859,0
-7.539934097525087,6.611666502289026,1
1.1728479290085065,-2.8910107283904303,1
-3.1366529365468354,-4.368922745436086,0
4.583469750988961,6.8177795342297,1
3.0458329718387933,-8.997119538563796,0
6.912087259798135,-2.0678240133131043,1
3.8498565333845054,-2.599929188499372,1
-1.4013784521970365,-4.303992515008983,0
3.4593324478886487,8.23508664002954,1
-4.49237651489163,5.018567870334445,1
-3.873730024435746,-8.721536716161225,0
5.779703198415866,4.2937489886990825,0
-1.071609671968357,0.545982662575879,0
5.96760681036705,8.017357888031583,1
6.448447473365569,-3.7410876530328308,1
7.151246753225674,1.483239992191658,1
8.332704716824146,0.015105494819721343,1
-1.3802955897340752,-0.20878187544788496,0
-3.6226636335772238,-0.8778920096557474,0
1.6439749318822763,-5.887410489354375,0
-2.576551531247448,5.114198449847855,1
2.0214833360046587,-0.9732793452142268,1
4.111717252876492,9.170325500052115,1
3.768100369842738,-4.783831456144474,1
-2.508942259597573,3.654876792540822,1
-6.662795966024944,8.81434159278217,1
-1.3894132307558493,3.26916646032185,1
-7.148117118361825,7.425458152347893,1
7.801940703676166,6.549619195140121,1
-3.0824507852428518,-2.797645690219923,0
-6.910805055533524,2.00247879878993,1
-9.491044801884982,-6.874773203772888,0
2.916447725729686,0.7105176539119906,0
2.7380463490948657,-5.391560563713256,0
-3.187916668374166,4.874736299048912,1
-8.56576222304698,0.5611684378424915,1
-1.8074221020953587,-1.7754527473667903,0
-3.775650098732129,-4.624058076660448,0
3.542412794700187,9.973969636825736,1
2.115584989053808,-8.565789582301345,0
-2.7081254360492,-9.1287863885516,0
-5.642148914900198,-5.654851990122709,0
9.760719323111836,9.421449172556393,1
-0.9199675760777026,9.584763366399688,1
3.7654847156047406,3.0985546954427186,0
-7.1889406484327845,7.602133344128095,1
-0.2882060068120431,-5.720765383184093,0
-9.44926560261069,9.440841883532471,1
0.1091023582089985,-7.144302997208706,0
9.280348142354047,-7.977496236366834,1
-2.3158657402839955,-7.755769215054542,0
-9.220079748501767,1.462558465451293,1
-9.38088418161313,5.619488014361046,1
-2.24026480106261,-2.666656442507338,0
-6.799501270736119,9.55791975572253,1
-9.532958073436282,-1.3115972376334106,1
5.124272279003536,-6.991028984535674,0
-0.8295398223621859,-0.680665036277265,0
-4.2151045605469095,3.580743308448797,1
8.001663660329616,6.6445156100875735,1
-7.677220795989488,-0.8246342008681413,1
9.118376579106386,1.87213652098335,0
-3.7206656524529436,-4.653105756822933,0
7.768073446173624,2.91833052811028,0
2.058857529589231,9.719438879006873,1
6.53414719482975,-9.018928548244123,0
9.680263264209287,7.730613414103356,1
-4.2318912436250855,1.2456500553504561,1
9.22270970815186,-4.958026808754001,1
-2.210362101951593,9.09779420018516,1
-2.289761905261553,-0.3329139388220206,0
-3.192257914909886,-3.3661949665322872,0
0.8281521469517035,-6.370047434583177,0
-6.917099136430258,-5.110955794866758,0
1.0742297071602245,6.65698083182885,1
0.8340962482000798,2.2882001863433175,0
5.2380362520974,8.264912389766323,1
6.672999238751711,-5.360630956844283,1
-1.1911729937515183,-7.5772285230219705,0
-3.9533350129701255,-9.8782493804882,0
-4.813302053658111,0.15724075231987555,1
-6.107523265902561,9.966138607639763,1
-8.847048356019503,3.89930537637278,1
-3.1510404233057336,-3.8321081606970786,0
-4.595046157384335,7.537171660523434,1
9.328347717328146,5.634445319759195,0
1.154176525000878,-9.691696678469215,0
-3.054459219389849,6.337209610820448,1
1.6093520198739206,-3.9894648552300804,0
-7.21606597308609,-7.006530708327978,0
-1.119125015955941,-5.473383205258509,0
2.524686428421276,-0.6284039124972196,1
-0.2220433641509718,-1.5026414586397792,0
-1.9644239869135145,-4.2222540125154655,0
9.876967777993965,-6.555633555859346,1
7.60629524297854,5.244615792843385,0
2.4681191631888026,9.802195674698343,1
1.3875472236456545,5.5558316083938095,1
2.413209596491681,-4.081260646569175,0
-5.9737578435513345,-5.1038207717573325,0
-2.097245134713628,-5.646682478681235,0
-9.210809342182014,-7.266098510219274,0
-0.4890792502634671,1.026610993846024,0
0.8604916791532631,2.108007439066883,0
-5.445005277935808,4.110053213262745,1
9.280576943310276,3.604267418673359,0
8.18909221874484,-4.153333774332351,1
4.442864709118117,-3.393779892063069,1
0.6677325753072516,3.6302907088467578,1
7.3993831929536995,-3.011047184327433,1
-7.386953123530741,-5.74753620761374,0
5.8101958854977,-2.513276926065209,1
-7.503583720663034,-4.558316848440446,0
5.8842132509881075,-8.233745575628443,0
-4.484648634972861,6.602778045533071,1
7.541811620363777,7.062227783140727,1
8.880841876507958,-5.604993996662411,1
-7.024080611897688,-8.704556009495965,0
-0.7464878986921306,4.77654874702359,1
9.619747563253704,-5.769427482731726,1
-0.3318512805370677,-2.1312902112627956,0
7.270950450290904,-8.717294955252335,0
1.7746304426263961,-5.474608304831296,0
-2.4934018416079624,5.858045566592715,1
-4.284328889482596,6.087928938304039,1
-5.935538178278255,-5.858303502245792,0
5.235963827553945,-3.281723097866209,1
-2.2691898635394425,-7.315231618125129,0
0.22550924401502215,-8.516547394301552,0
-0.15349039997636105,9.84343428896819,1
1.5455805846626252,3.1118790248967834,0
7.311542912491046,0.841930183966376,1
9.614786871668588,5.30997000810599,0
-1.8483158285236616,6.801543193754483,1
6.5503784421260605,6.134295360894551,0
5.2905558930943535,-9.669211014202467,0
1.470579029111466,-6.263842036190031,0
9.120942872238661,3.098106042356621,0
-5.990509689431944,-2.4848130439207416,0
-7.814715793807572,9.64965302122214,1
7.079239339108444,3.3080958527650814,0
-1.2170036673250344,9.13097817458413,1
6.93937708414121,-5.971070367084124,1
7.861804103908298,7.279140562300462,1
-8.750848127618571,-3.5729538836954937,0
7.669295259721213,9.791296164756137,1
-1.0336188926115568,-6.8462265585370545,0
0.2086497800846452,0.3267963767665307,0
2.531850221864204,5.856890676742438,1
8.527652134601734,-1.3471503879192817,1
-9.61767811140472,-0.6383187962470664,1
-0.46313063364365803,9.727115910114822,1
3.754440848611214,-1.4938369939769345,1
4.454139153964569,2.081442011981272,0
3.8506486307421603,-8.909206786496986,0
-7.311297411837563,6.8442016042052,1
-4.012088232566375,2.9633609795908704,1
-2.8256894916597304,-1.9195979427437297,0
6.088744153590099,-9.676609200909605,0
-4.4248025517089395,1.833376411870077,1
-5.785900722655937,-9.746843430316757,0
9.148960380761924,-9.975927721819641,0
-9.822734297730623,2.321971242987093,1
9.956417113639564,-6.219658653308915,1
3.5364259771479123,-6.162249005638094,0
6.56938598898234,3.0654313166548732,0
-4.107612073076137,-8.926056241212514,0
-9.7136944466588,-3.7318887705088732,0
4.757390371230601,-7.011361957159618,0
6.682891940013516,1.6035273959306764,0
4.809522639070384,3.235303094547916,0
-7.142994253983228,4.42271707198087,1
5.068558445139381,-4.895375661628691,1
5.378455642152819,-8.215004967268321,0
3.1708103134010983,-8.426326861162043,0
5.322318655911724,-1.476969030985524,1
6.918428793554643,8.9168881812543,1
2.2720822847491675,-5.645419315059508,0
-8.227905720606419,-4.865167973169013,0
-0.2474438066557827,-7.982223957882821,0
-8.447013306567898,2.1114054778786056,1
-1.8491393793513833,3.5974574789434968,1
-1.8578702174874469,2.8586241632152003,1
-8.679803117195169,7.2226048608956255,1
-3.023589320610414,-0.27148329947856453,0
-7.780038024173703,-7.310859184658711,0
6.164704200184442,-4.2118973859117474,1
8.953760519289414,3.2485994684270363,0
-8.553670494841228,2.262439474831197,1
9.10230414583403,0.6200625948592489,1
0.4515319867349028,3.6592883737737445,1
-4.0086864409225225,2.7478170074659864,1
-8.46275849447673,7.626497789299034,1
0.012485361408355544,1.7203275495659316,1
5.890310889814973,5.572027174011129,0
4.141729545333963,-5.025856880670643,1
-8.995479770720525,3.5636516917813594,1
-8.54196329264193,8.043882367653513,1
-1.9425343473472587,-2.285353442003335,0
-4.0941901190411345,5.582083746772932,1
-5.352313538879043,4.495786023908707,1
-4.379910021825728,-8.80947606256355,0
6.069654865937693,1.6301661924814468,0
8.58456107263708,-7.396213015983952,1
-1.8979461094486716,9.346383444611824,1
8.122220042649943,6.228150054013124,1
-3.5700859750423604,-7.805523975057598,0
-0.47126027312416774,-7.564960047046432,0
-5.479420043680006,1.889477098252378,1
2.8095208435168786,-3.102216516536334,1
9.57962230349618,-9.301882818537814,0
2.0698619208675737,0.8328301566610623,0
-2.8437183177290226,-2.243098006283062,0
2.9563489198105675,-7.978470152565147,0
-7.541586430692249,6.038407845119654,1
7.773181605307972,8.30153530557612,1
0.06167901559672728,5.1318786802826,1
-1.0130051592071592,6.448446200325545,1
1.7172957690703843,-5.670188654677652,0
2.495677255788049,-4.7285409816279795,0
-8.56448387546974,-5.829449194016245,0
3.6523444244680476,5.301268627311281,1
-5.161366393689408,8.95834157868994,1
4.279052650131796,4.336744134678053,0
6.450695887683935,7.629335297591119,1
6.0791701510504055,2.7739818976634503,1
1.0500193481577824,-2.2468019888240187,0
0.4033978462150234,-1.4847677013938956,0
-7.142480773211766,-8.493571356651904,0
5.506923008062712,-9.370856095079478,0
-4.571812391065713,3.9095120837815482,1
-0.06609154364106828,-1.231422159776388,0
-4.314518141449666,1.0443013610925895,1
-7.323432740006137,1.1532249524483262,1
2.591153937834731,-4.452483733333972,0
-8.913359303541924,-0.4821497834101862,1
4.972904682524,-0.5847955666459548,1
-3.6482640947776668,-2.23145557544286,0
-9.997306139910293,6.41350766802141,1
0.22258278474459559,-0.9767199262480819,0
-9.062961829447937,2.0728904901197573,1
-4.47660884358201,7.910402407616523,1
4.139529749114324,7.324672457178451,1
-8.746207567562683,7.808444075583303,1
6.786769847120048,-4.599900070699721,1
-9.923601546828337,-9.300350233838744,0
-5.063522615961955,-4.778664002093416,0
4.818081123041429,-4.425853087585827,1
-3.6745970054138644,8.18720653449936,1
-7.96215223867973,2.9848546567594134,1
-2.795321623991443,-8.365920807955424,0
-4.592134272309489,-7.292428079777977,0
6.854238043211097,-6.886477489160492,1
-3.733041648297137,2.608434963378464,1
5.778649435520144,4.708280510140062,0
7.8374428962146965,7.192878211307921,1
-1.3236516084694099,8.81273101612486,1
8.19886287708784,-5.9659088522711645,1
-2.453638920736143,-3.804550305519019,0
9.281568329802163,-5.193542385103386,1
-8.21420950948854,-2.824768650677245,0
3.7403853300648553,8.29330214847499,1
-0.12371919086142569,1.5022513387872305,0
-2.247023890887059,4.763837946489982,1
2.6542375749720186,-0.1976152774643598,0
4.077141832686625,-9.42284173327751,0
-9.91273460699382,-8.716090280043714,0
-6.660938225056025,0.7584606253577153,1
4.260921012686374,4.375780696400513,0
3.327708271564129,-5.69338944942537,0
9.320950102573544,4.438191479846081,0
5.22075580501566,6.213315469670249,1
9.01545415462676,-1.7620504327577748,1
4.050810030696139,4.928384656882098,1
-4.0389558272111366,-1.919400993430802,0
-7.892701554982871,3.5670125891004005,1
5.636477266898712,5.27994098639086,0
2.8829844295183182,9.838532366162216,1
-9.036279752134075,-3.0920667587280786,0
-2.798990681980433,-1.7791843885077707,0
9.135996309685723,-6.6875988117965735,1
0.0080229142040249,-5.918538831963862,0
-1.3454172796059076,3.8679000519675544,1
-0.84600789681412,8.340911803089522,1
-5.822345519896725,-2.1079009667751887,0
-2.6258565827040954,-6.403111063289176,0
-2.603734880256468,-4.298010012340119,0
-8.952899596250552,-0.8989659038372277,1
5.351352570358365,-4.186993412692632,1
-1.66991136192242,-5.328418337562675,0
6.443597736328467,4.719689775141591,0
7.006960022397909,-9.843101575187536,0
-5.760118906026839,0.7846105467296631,1
3.1470696434025704,5.875336140595078,1
-0.5543639167403658,-4.675434273650636,0
7.6031347584297,2.0658302122403462,0
-5.685186416470918,3.3780021123723554,1
3.556264006200884,3.1004939281018,0
2.155042445054452,-1.0830073160256468,1
-4.093970448563344,-3.0684402424844155,0
-7.267981926976548,6.718481460556269,1
3.0327952095455313,5.168919139997286,1
4.771949162646614,-3.57489653172175,1
-3.6874531247330005,-7.939616111155878,0
2.8966520804462768,-8.563849091090617,0
-2.0973818477699346,-8.114480442021279,0
4.264137665652354,1.657387223840857,0
-6.015694502118938,-8.966756483420205,0
7.804300052723487,-3.261462500719232,1
-4.251808070688405,5.063994038284587,1
-2.644280244876942,-4.113036669692438,0
-8.838160958393004,5.266161543602596,1
-7.769755753574472,4.909340764141106,1
0.3172380542465625,-5.083457347335674,0
-4.64814646544057,4.576443601854908,1
6.709604514843889,4.955532765442015,0
-9.706132226900923,-2.0509214866594627,0
-2.4181190265612766,-5.7915903251696355,0
-3.2530890646181465,0.42541613783738264,1
-9.61344738164798,8.427951760003928,1
-7.512632019989796,2.792334648641239,1
-1.7271465016272955,-6.541550047454776,0
-0.14270831105106652,3.655138494670398,1
-1.9142050549026184,-1.4559394543633086,0
0.6187535682418766,1.8305759471074605,0
1.9026334981136301,4.681280700462159,1
-9.801523577443287,0.2989470302888968,1
-0.7180968109299215,6.279679491466172,1
9.269984817751766,4.443111586332556,0
0.3806456025909739,2.301466800370214,0
3.5508453491790632,-6.98414368335297,0
-3.7627228416623364,6.718982218231368,1
5.479827563055251,8.718111706396321,1
5.458429637522302,-7.260697523814104,0
0.42592095308277855,-0.2351774113313887,0
9.52027646558427,-4.822225160589911,1
-7.488995704746932,5.090466148511293,1
-9.661046702208381,4.432592720094,1
5.403164235141919,-7.182297588592026,0
6.143110747297651,7.540545425232743,1
-7.595855417588475,-6.380538720439954,0
-4.6883433408278785,5.94518051296215,1
-9.648952732667421,-0.8603928074399025,1
-4.133827784388706,-3.434554128836975,0
5.46283747837343,-6.83521474651573,0
0.3592105542515789,-6.647714877067412,0
-3.0380881366342383,3.2378110940180065,1
-2.5652141018733943,1.0086077589424107,1
-9.972927485690636,-7.558291566975345,0
-4.0039894486952825,-7.746042791233496,0
2.9291748327586102,-8.55378850454417,0
9.483888876327143,4.875346947470883,0
6.941216539677988,4.2376417045857835,0
-9.528100707089418,-8.831380182908497,0
7.9712120934967885,1.2054015119394599,1
5.663968265972519,-8.306476895146202,0
5.607522471419609,8.074915412178832,1
-0.8400848199285704,8.142348383602648,1
-2.0398941409099436,3.964659796262602,1
-3.941685423336148,8.523778428789,1
-8.686102820912684,6.229060608273812,1
-5.435292730126018,6.570771518540987,1
-5.067927300439507,1.394157011398665,1
-0.31845860579596774,-3.8788160356764827,0
4.948888131933879,-5.644017697671568,1
-0.5238034320410669,-3.455999559221416,0
-8.843111011056788,2.5699086017812416,1
9.155796019764079,-6.546869283352022,1
8.854486381882246,-4.827195267253568,1
5.703790862968168,-0.6387827440907117,1
9.82655803128441,-5.338998029507689,1
0.889646656005258,1.7728733943212323,0
9.255367005064123,8.463520569126597,1
-8.487899187664985,4.96178731406253,1
-2.6863850347725737,3.3285322829782604,1
-5.492374639864684,1.6544295196755758,1
-6.083338317314599,-0.24104181485870235,1
-7.183941022146478,-6.268722807306806,0
2.448272831319933,7.894209108537311,1
5.626437114946102,-5.029279959743274,1
1.5659679884072126,-8.173822448436784,0
-7.060745808235806,5.000303584573905,1
6.222475398669417,-6.487689313376672,1
2.719094143274569,-2.56208000917648,1
-2.23668587746009,-9.434301434180405,0
3.4826059107212597,-7.258641149191039,0
-4.8019004151433435,-6.5359273848017585,0
-3.09615583011579,-8.911797444996441,0
8.349716862639806,3.133139132456904,0
-4.189909886571592,6.740155916062346,1
-0.6002346368412681,-2.533691872681181,0
7.802822747920292,7.4915295343640125,1
4.1544270053505485,-5.733068508797469,0
-8.755935476705945,-3.4921915287752103,0
-7.053939114420594,-6.985260139376632,0
-9.843168184561664,2.4111839083799715,1
2.6184358045832674,-1.6026081825938636,1
-1.046531491791633,2.265666936837974,1
-7.314502981954489,5.233498107883673,1
9.15868242113541,0.9140603206589688,1
0.5931944789123982,2.5526070980357574,0
-5.162134117742216,8.705006287886658,1
0.012071423094150546,-4.018713807823138,0
3.592406654702156,-2.8167212273209374,1
-8.47521564052871,4.354067234186738,1
-4.50592369904216,2.2261103411077343,1
6.139309817679873,-6.429341909205704,1
-0.8067025919467756,-2.4770537997901965,0
0.9315428406458981,-0.6432397375057004,0
-1.3436799558106145,-1.612203240632212,0
-9.122001147139898,-6.434503833559184,0
-6.685004403596881,8.488601835685245,1
-1.089167225162182,5.246375233879517,1
-5.816290691841443,-0.3728833578429551,1
-9.000419426806426,3.601220566136732,1
6.872993281036475,7.945653442710437,1
9.623850583282316,-7.276517152768576,1
5.862857479934789,-4.992538985860446,1
7.07569843409334,0.8540249451329007,1
-5.160457393659092,5.980207427047173,1
9.212539510263994,-9.274902091169452,0
-6.061485910931433,9.680363003927212,1
9.028596207236646,-0.901867942352057,1
9.89638587931902,-2.81537718756554,1
4.234456114920974,-4.145511243204563,1
9.622874635836439,-6.512865846982567,1
1.3907955913420729,5.831478178600557,1
-4.809164336478194,9.108283294921932,1
-1.2600822866875827,-1.7271049030920356,0
1.8712187075757196,9.048413895069125,1
-8.5383687594597,6.475952308700684,1
2.4468652923449223,-0.3789774504736343,1
9.623556735245892,3.480523582522654,0
-6.197847004325448,-1.300316416590741,1
5.851902325767666,1.1744681642510475,0
8.157975875592388,-8.839073259629924,0
8.874031856404414,3.925269506010663,0
9.202712088108946,-8.943507110317267,0
0.4291927744294384,6.341698938392991,1
9.546158159830075,6.49893858921115,0
5.146204142688777,-5.258454248875708,1
-6.7665712752607625,-3.526744379283995,0
-0.46199787064059983,-0.3737924288341343,0
4.36662350744008,1.933258138649629,0
-5.053193683618334,-4.2529267651600655,0
2.812303670977748,1.8497280926385002,0
3.332009580932384,-4.044258535414023,1
-6.746005123828683,-8.890185578578787,0
1.301706249055126,-9.94944900336182,0
5.432538219572153,-7.9769788416314285,0
-0.02208670928116163,5.845014003280365,1
-9.75793766447785,9.228626247666742,1
-9.819230618414156,-1.4606760143756148,1
-2.859413120599756,0.2536790689988564,0
8.523881368635639,-7.063036618531477,1
-5.426464407927824,1.0206270536031408,1
2.6872737774337434,-7.106901959860464,0
-5.5584825861335885,2.2242866239766013,1
-3.566600206809028,8.665173351617078,1
6.9608417920296795,-6.086029213939208,1
4.577228845398938,5.29127436114204,1
-8.092014453735787,-9.52995154363352,0
-1.4259595802713285,-2.4900551735675798,0
-9.416604727094711,-7.785029843389819,0
-0.38219706793982056,-2.9504911680860113,0
3.2486802340213607,-6.529261607222329,0
-7.629947528036968,-2.533900197542252,0
-4.222301221816687,-1.6495438778493927,0
-2.043267489956861,-3.9881775443816325,0
8.390620493120995,3.1324389894625817,0
9.86510030845928,8.377041025178194,1
-9.101774020087683,-1.9880925178945539,0
5.22015846990784,-6.153136870499571,0
-2.5655186719531358,-4.585544836080333,0
-2.1508362754103993,7.080016469927379,1
5.085299466940453,1.4327944654029583,1
8.368528642908174,-0.8997793538608541,1
9.018571890050968,-7.007265569821466,1
1.5424517207664152,-1.0054538335243617,1
-2.857576813989944,-4.430159932852266,0
5.750981717175584,8.863262557066985,1
-4.979972334753995,7.681402188314625,1
1.2814805766703543,-8.32194916343604,0
-2.8284307695025372,0.33306978522485764,1
3.1326214741575225,-5.498833089706558,0
-5.192021742129862,-1.784458209514188,0
-6.168141085303485,7.53695996502913,1
8.364781733508742,0.5502903977708957,1
-7.963926341009262,-3.3156941325848033,0
0.11915815469863311,-5.842232917900059,0
-5.582944340739822,6.006497188129785,1
-9.22140073348665,2.4903603072869434,1
-9.279623634171472,-0.6386907914753763,1
-6.495564557883453,-5.650312922740439,0
7.335407090120004,-3.3150725168573736,1
-4.350425120459467,9.19686853477037,1
9.009183411505916,0.4017987521166866,1
1.6324458597838714,-1.9860143751349408,0
-1.2677162046246782,0.42844084696647755,0
1.6017766933890911,5.579770117992172,1
0.33396770452535485,-3.197821269942624,0
5.175525075146503,-6.425877581347823,1
-4.350078680542955,1.698722366780956,1
-2.938992167993952,3.3040820696213444,1
7.881886050665013,4.254360059170992,0
8.929130263008108,7.639751815322594,1
7.851164549729489,-2.576517586217739,1
-1.611040120853728,-8.492902075422164,0
5.607310060137634,9.166971672618843,1
-0.4732853339780245,-1.2997614512504967,0
-0.049202957077955745,2.4651501934626268,1
-5.906397818854321,3.3261064625658463,1
1.82260606517033,0.9302741740240705,1
-6.277282044933042,-5.8948494052745986,0
-3.368706018656125,5.102861002322829,1
7.100604032398703,6.075039486081632,1
-5.858483815782895,1.0595117203487963,1
-8.576834296531343,-0.2287767883031684,1
-8.619848147743674,-7.721236337440294,0
8.815690410062157,-8.320966770004324,1
0.13840875923669316,-3.2087030887294254,0
-1.8117585636596338,-3.7830768896521345,0
6.217571620158367,9.073129019265423,1
6.716518558210321,5.672454848868595,0
-3.356179337687908,3.198485905181199,1
3.872361149475905,0.3529617803521017,0
5.422456317037732,-6.652649385466973,0
3.0930137373190902,9.56913344368568,1
-6.968098503998013,-2.4991860351958,0
7.517661670341141,-7.8614879510551035,0
0.7818910547201732,-0.12402208568507866,1
-4.350551472599927,7.479960232261664,1
-1.495436291246122,7.74582003554659,1
-9.248578192021853,-9.780681678871055,0
-7.442663975551649,7.725914895027994,1
5.310935010317216,-4.570315650002829,1
-9.999767304892677,-9.220552720631538,0
-1.6686834303541573,6.955805407257486,1
0.4502036217117684,7.277335119764167,1
-8.907311599980554,1.9246215968470004,1
9.461563259446656,1.4886751459271679,1
-5.477493375006562,6.262405452428389,1
-3.916025607274383,5.7261910542055965,1
-3.921149754899453,7.802109468854081,1
-5.391666757653002,1.054948951934069,1
-9.970523558273772,9.352941854656173,1
4.5868958817599275,9.922936618666768,1
9.336909995985707,-7.669107800027348,1
-5.514130334299098,6.990875191082441,1
3.2609438360684493,-0.0035548450282192334,0
4.837926539174301,-2.2486732340033573,1
6.968507581810496,2.2614461976542994,0
-1.5474160597278175,-8.88068885475986,0
-3.9413818871914152,0.1292223753415982,0
-3.494097319539378,7.417811400533335,1
4.252426661970256,-5.730769677220624,0
6.335589330112722,-1.4722021046114975,1
-6.367720644867947,8.78961775429751,1
-2.5811798368446954,-1.4287232438860542,0
8.038803934983001,-2.8326473533520335,1
6.133870393894785,-1.189267037532435,1
9.697168055249517,0.3890553303511268,1
5.084965193641615,2.639826882629377,0
-2.1360959794415546,6.0138560183346215,1
1.8127566798927557,-0.9579558847137157,0
3.220285084946406,6.349618701802807,1
-8.43088367365752,0.6744132270416117,1
0.8899391820773026,-3.2303897926404463,0
4.1864165694521915,3.1590165623882847,0
-6.653573919978792,4.354445094869828,1
5.612634348511143,1.1609795125897513,0
1.675455610282233,-8.86770053730553,0
9.044435713951891,-6.602342496783502,1
-9.151554035862166,-4.2940455821954355,0
-4.693477248890661,-4.347487880970138,0
2.0310775859964814,3.4684160049374118,1
-4.0688017558813865,-9.633026766527347,0
4.288483281424844,5.113635540990398,0
5.18010565043862,-4.693150503861336,1
-7.9496807186705105,-3.799563075677952,0
0.2770892841353536,0.5581965588784854,1
0.17781111182111786,-5.681487981220849,0
-2.614384595689179,7.689426271510552,1
8.658497251393442,-8.292624413468694,1
6.550126397464425,-1.112352753978703,1
3.9441876381927354,6.988445389097798,1
4.286532714699952,2.316877888424715,0
-0.7656771237376176,-4.153409683147331,0
8.419890421931516,-1.5847958444707864,1
3.891908545065707,4.133887606850292,0
4.579621233116329,9.465214867277986,1
7.233818075746903,7.8627743675886705,1
-4.51856821315618,-3.151343832352465,0
6.141418077334059,9.96395758575715,1
-6.09518794087016,-9.929906729378835,0
-3.0931609551022436,-9.447404883831698,0
-3.2877909146031463,6.476810303423875,1
9.570509367782812,-6.01074626333896,1
7.1307444749585365,-8.784614632075183,0
4.023397231805195,-5.257038535269956,0
4.541135232307802,-1.4779969203827967,1
1.241455888051421,4.6113254086680975,1
8.94181334217038,2.4867105310241104,0
-0.0748249423527696,-5.247575648791591,0
-2.389645802602109,0.06540896201168778,1
-6.73929326136818,8.524282107971374,1
5.724113045221159,6.300155539675153,1
4.688878641511829,-3.5362043033641317,1
-2.3128992295173028,9.645291227113926,1
-9.496131720815413,4.17240800870262,1
6.779946554360215,-8.751012886664364,0
-9.771640330918528,-9.296785734227226,0
4.073995592581019,-6.631841019799401,0
9.40514219452114,4.557117361002936,0
-1.2467734370359302,-6.3252214831514415,0
-5.300531900080944,0.22973538417667072,1
4.097420200867635,-8.134797596383365,0
6.342562840311704,8.417723156603902,1
0.9286063215569467,-3.120787728328649,0
9.340705505122923,8.162641131212617,1
-8.966625566840777,8.897512838210886,1
0.09591196609056318,-9.877427053726384,0
4.369078946451001,-0.7172962560253602,1
7.252809422983578,-9.506878885862143,0
-6.414887761844199,8.173855326058117,1
6.000069635273629,0.3681508946915173,1
1.0541415143709045,-8.501119746030064,0
-2.068926360200736,-7.794465434468663,0
-7.365699428418129,-2.329819510145219,0
7.30591517817825,8.804683857457789,1
-6.854535836405693,3.8581830313616177,1
-3.8042428158180153,7.3523773237826475,1
-4.1990893607512625,-2.670867073200407,0
7.428280683817086,-9.135726009000035,0
3.45405988417796,9.486352744088283,1
5.933627943827446,-9.65654018675261,0
-4.99064202415002,8.953033061621781,1
2.497481992139978,-2.6264515230171064,1
1.4349196628749734,-9.798191899562369,0
6.656607535765421,3.7831446344901654,0
8.12174120962521,9.610806080627082,1
-9.756864570452263,9.312514456751849,1
3.4803983811758528,-6.781259775951631,0
-8.96328401760542,-6.3750438786769,0
0.9771733015471185,1.310778292393202,0
-4.247345419126436,2.746096528566488,1
-3.864468009557176,4.7883582733173125,1
-2.9408299309528685,-6.378992790557049,0
2.4258489809922033,9.18014173528869,1
-3.319000686624616,2.774785125784758,1
4.653981011805609,6.940938377411097,1
-1.9094522885226066,0.8013143056834355,0
-8.632935993800828,-1.7144630482023473,1
5.675196849682145,9.543658131899917,1
-4.28483350814588,1.6424274163967212,1
-1.344662408014747,7.3374716559835775,1
3.708877664438031,9.065847927325798,1
-3.35087685702576,3.5070925401731845,1
-8.868286877065687,0.9787735703734981,1
-2.521579059743728,-9.929782981786987,0
8.888971653886067,-9.19960718521988,0
2.8346879459711634,-5.982975678977674,0
3.4295829733441394,-6.2798313628800955,0
2.6456430727527973,-4.904824096003093,0
-6.020157220811264,-3.901307246046784,0
-1.6333227179543979,-2.7986901289854345,0
5.018795967266366,-1.5892461986224689,1
-7.972542048936817,-8.022673230879708,0
-4.442944478205755,-9.152761360944359,0
-4.473617830682928,3.478888981460468,1
-1.3596214481098805,0.7466964968615546,0
9.607374818843702,-1.1171159555976082,1
-8.649949066323561,2.6887988233670477,1
0.37401988761190097,6.553588144070808,1
-6.412706359755791,-1.4461418176759082,0
9.413530908194883,2.8223893010395873,0
-7.733929905450716,9.071444476703174,1
-1.927979952768176,6.792489917231215,1
